1,540,17,290,32
2,99,10,920,854
3,474,8,447,346
4,392,2,276,134
5,912,15,146,79
6,572,15,438,357
7,68,2,410,241
8,635,15,816,296
9,103,3,1008,29
10,3,17,840,316
11,234,3,152,42
12,178,19,887,46
13,35,11,677,207
14,707,6,165,136
15,967,15,150,114
16,623,9,224,180
17,551,18,1014,725
18,462,2,275,89
19,125,7,341,205
20,725,15,289,263
21,613,14,353,259
22,295,2,377,24
23,246,9,666,409
24,7,8,936,829
25,248,2,255,138
26,825,17,629,296
27,774,3,579,24
28,446,2,901,638
29,27,12,764,276
30,486,5,525,272
31,702,6,208,198
32,357,8,302,22
33,8,8,1031,9
34,776,14,784,638
35,657,0,918,898
36,367,3,73,7
37,984,6,1008,800
38,435,8,437,119
39,858,5,724,254
40,542,0,693,234
41,32,7,996,599
42,567,0,793,653
43,67,0,873,723
44,933,8,465,430
45,121,15,706,650
46,825,2,797,635
47,399,7,603,9
48,694,14,794,539
49,214,19,744,119
50,810,0,797,662
51,640,2,569,468
52,124,15,55,14
53,89,11,565,193
54,285,13,489,344
55,552,18,313,290
56,705,0,791,534
57,589,0,527,503
58,205,18,759,652
59,690,14,986,252
60,496,17,432,193
61,548,7,222,87
62,172,3,653,43
63,233,9,594,276
64,963,6,802,60
65,442,11,559,449
66,308,9,731,402
67,408,13,487,481
68,357,9,297,120
69,775,1,585,482
70,8,13,142,137
71,919,0,81,53
72,728,14,141,65
73,864,11,786,222
74,866,3,581,245
75,779,2,637,457
76,567,17,61,15
77,990,0,617,366
78,182,3,391,171
79,629,0,819,812
80,692,2,422,50
81,19,4,260,235
82,213,6,897,433
83,393,9,704,418
84,897,11,608,202
85,707,17,275,256
86,890,5,803,599
87,456,11,571,508
88,234,4,720,29
89,512,3,219,120
90,95,19,60,17
91,677,15,451,347
92,1,12,150,100
93,292,14,715,203
94,856,10,976,860
95,387,15,375,144
96,512,13,991,749
97,162,18,457,286
98,214,18,840,715
99,236,6,507,153
100,65,12,187,32
101,941,2,876,797
102,892,15,362,275
103,83,16,168,89
104,184,16,912,513
105,182,7,586,380
106,676,10,763,550
107,49,8,188,60
108,783,15,619,310
109,921,9,523,269
110,473,12,307,2
111,538,13,685,633
112,31,8,837,697
113,999,6,364,292
114,494,17,344,96
115,641,9,545,177
116,709,12,1019,770
117,188,7,603,528
118,973,17,832,207
119,815,6,120,15
120,914,16,724,678
121,2,10,305,290
122,368,13,499,144
123,887,7,351,1
124,288,4,534,497
125,259,9,346,63
126,794,5,838,569
127,595,3,990,530
128,915,9,55,4
129,522,6,77,53
130,862,19,832,99
131,311,12,474,289
132,508,11,528,13
133,105,14,1042,445
134,222,1,456,276
135,813,12,490,35
136,719,3,252,166
137,979,1,477,87
138,148,14,275,215
139,614,3,189,103
140,925,17,1037,1020
141,418,15,327,288
142,523,10,666,48
143,46,2,153,36
144,338,17,734,548
145,730,4,885,799
146,214,4,1017,546
147,687,9,181,151
148,79,5,609,163
149,435,6,558,194
150,655,17,520,483
151,692,8,359,305
152,720,9,594,208
153,666,1,953,674
154,584,15,245,5
155,511,5,126,79
156,518,5,368,18
157,479,17,331,12
158,684,1,926,63
159,370,3,680,54
160,892,13,202,134
161,223,11,364,322
162,485,0,66,22
163,593,7,259,216
164,510,15,407,363
165,827,11,634,345
166,815,8,336,234
167,229,1,1007,754
168,508,14,612,6
169,734,10,643,251
170,547,15,134,54
171,641,19,345,206
172,122,4,512,31
173,474,9,310,142
174,964,4,755,744
175,248,0,232,129
176,459,4,834,592
177,650,19,569,434
178,404,11,1021,957
179,260,5,812,398
180,288,15,761,625
181,745,2,100,27
182,455,11,890,260
183,848,7,881,394
184,244,10,730,348
185,408,9,348,160
186,597,18,777,217
187,157,6,991,73
188,234,14,93,27
189,339,18,175,139
190,859,5,921,554
191,623,7,884,496
192,932,14,367,341
193,643,8,493,477
194,859,10,951,413
195,97,1,639,253
196,253,11,272,125
197,868,13,884,201
198,958,8,284,255
199,964,19,662,47
200,184,18,638,54
201,624,1,251,46
202,744,4,252,91
203,995,15,335,132
204,78,11,958,689
205,889,16,767,300
206,843,2,847,207
207,625,3,458,37
208,90,15,641,330
209,682,18,600,300
210,473,3,739,265
211,183,11,684,627
212,463,14,220,40
213,477,13,132,93
214,141,12,862,650
215,890,7,53,21
216,191,4,141,64
217,637,17,977,317
218,594,13,296,142
219,114,13,690,481
220,453,11,324,195
221,541,7,662,480
222,90,2,718,473
223,99,8,955,316
224,27,11,327,249
225,502,10,697,97
226,855,4,759,234
227,215,13,581,394
228,316,15,1044,737
229,972,3,178,164
230,260,12,945,29
231,649,1,319,11
232,738,18,698,370
233,952,7,445,62
234,827,9,1028,490
235,611,11,456,108
236,624,3,407,371
237,702,3,427,32
238,712,13,493,151
239,768,2,126,54
240,792,18,202,81
241,544,10,945,368
242,996,0,891,587
243,585,4,1032,427
244,484,0,553,368
245,784,14,86,18
246,226,18,309,239
247,410,3,956,770
248,408,19,851,563
249,753,18,865,515
250,637,1,425,221
251,430,7,616,507
252,862,1,742,69
253,429,8,87,84
254,70,11,373,271
255,581,13,260,54
256,168,0,401,74
257,479,12,608,530
258,641,19,273,104
259,388,1,477,237
260,273,9,171,117
261,74,6,449,347
262,496,0,801,122
263,125,3,347,187
264,259,7,881,480
265,711,2,467,12
266,726,15,574,403
267,762,4,795,370
268,456,19,826,115
269,346,19,554,250
270,124,5,694,644
271,997,9,989,335
272,668,10,109,86
273,836,2,181,83
274,214,17,590,378
275,329,14,950,373
276,73,0,265,127
277,817,7,803,440
278,758,9,54,34
279,193,8,261,11
280,848,14,363,183
281,299,12,507,393
282,518,9,677,51
283,824,18,745,582
284,670,8,371,67
285,12,14,731,386
286,921,9,567,552
287,918,7,952,327
288,196,14,158,13
289,943,18,729,526
290,714,14,901,615
291,368,5,320,300
292,788,18,332,130
293,678,1,604,591
294,699,5,868,840
295,167,10,793,760
296,482,4,402,117
297,660,18,642,352
298,574,18,715,41
299,783,14,465,447
300,687,0,416,91
301,780,11,1010,114
302,478,17,897,847
303,385,13,726,521
304,567,2,667,516
305,543,11,427,207
306,470,19,804,498
307,632,1,630,544
308,283,16,443,85
309,865,16,763,495
310,816,16,394,250
311,943,17,520,317
312,359,1,1014,684
313,451,14,696,108
314,494,5,99,62
315,360,14,220,159
316,340,7,466,385
317,281,1,553,225
318,35,19,308,295
319,693,5,606,215
320,294,5,933,546
321,509,9,428,147
322,506,2,84,15
323,650,2,398,213
324,814,4,903,20
325,177,16,152,125
326,356,18,105,86
327,48,9,378,213
328,288,17,70,39
329,592,6,916,610
330,45,17,395,217
331,987,8,537,174
332,637,5,72,5
333,404,8,958,560
334,519,13,167,63
335,20,18,825,97
336,280,3,892,62
337,872,9,580,111
338,469,13,708,391
339,734,0,593,371
340,708,16,224,28
341,151,2,317,264
342,360,12,449,57
343,899,7,991,12
344,68,17,1027,560
345,874,8,863,639
346,540,11,796,599
347,471,2,289,229
348,849,10,739,59
349,125,0,369,202
350,515,10,395,221
351,899,16,751,476
352,782,4,127,18
353,474,17,762,644
354,824,6,701,495
355,387,19,414,277
356,30,11,309,54
357,171,5,800,560
358,612,12,881,32
359,968,17,1022,21
360,84,12,284,166
361,298,19,489,159
362,251,8,437,291
363,37,10,628,331
364,329,10,91,56
365,787,5,676,534
366,71,14,775,547
367,85,19,927,40
368,280,4,919,610
369,760,6,191,123
370,306,19,503,114
371,865,16,326,152
372,620,13,199,126
373,380,0,681,528
374,671,0,514,509
375,862,13,623,468
376,47,17,682,109
377,800,15,905,586
378,793,0,927,837
379,220,7,481,49
380,420,14,303,230
381,463,11,84,4
382,26,1,124,63
383,199,3,154,125
384,613,3,667,414
385,669,1,818,653
386,644,7,129,47
387,58,1,129,126
388,45,14,134,24
389,435,5,1025,381
390,650,11,267,82
391,670,18,371,357
392,470,6,149,9
393,3,16,936,288
394,535,4,249,163
395,621,9,73,48
396,691,17,336,77
