1,605,2,801,496
2,741,14,589,70
3,341,11,691,428
4,404,18,922,36
5,944,5,792,338
6,240,16,423,276
7,765,10,927,453
8,594,1,81,59
9,701,2,231,70
10,537,8,286,85
11,801,16,957,142
12,203,14,85,74
13,631,7,780,354
14,275,14,879,39
15,28,18,388,69
16,291,17,298,200
17,465,16,877,37
18,441,15,545,155
19,449,0,931,553
20,619,16,759,576
21,574,13,849,372
22,812,12,883,829
23,624,2,840,295
24,591,3,603,387
25,496,18,215,194
26,480,12,891,163
27,566,14,833,683
28,672,1,228,15
29,920,6,676,262
30,295,13,824,802
31,77,11,926,520
32,338,17,473,297
33,947,7,976,396
34,204,11,119,99
35,702,18,212,83
36,862,17,697,456
37,746,18,105,56
38,376,7,760,357
39,357,7,99,12
40,311,8,441,370
41,328,0,61,24
42,519,8,1009,668
43,301,4,592,90
44,872,16,160,90
45,431,17,51,30
46,563,0,649,155
47,222,4,627,367
48,748,4,814,316
49,754,14,673,46
50,983,15,677,335
51,669,8,161,57
52,540,18,87,74
53,76,0,927,108
54,20,13,749,543
55,260,5,425,278
56,387,4,355,285
57,494,14,1001,725
58,190,19,95,88
59,333,3,634,61
60,852,6,785,701
61,564,14,264,211
62,367,13,778,86
63,418,11,866,304
64,818,5,918,386
65,143,0,657,105
66,393,13,268,63
67,478,8,864,479
68,622,18,338,216
69,315,7,547,137
70,968,2,315,16
71,948,5,946,251
72,347,15,963,200
73,274,2,69,22
74,333,13,502,62
75,214,8,495,116
76,540,4,878,486
77,222,12,1020,282
78,474,10,292,28
79,183,11,948,427
80,875,10,972,798
81,362,2,1040,274
82,996,19,283,189
83,905,14,970,298
84,795,16,778,9
85,848,12,239,202
86,787,10,458,125
87,966,9,117,35
88,942,6,294,54
89,299,15,447,13
90,539,2,478,230
91,738,9,278,125
92,887,4,880,412
93,590,11,527,489
94,509,18,327,137
95,86,16,713,2
96,776,18,694,30
97,130,5,805,507
98,133,11,259,202
99,77,0,934,454
100,892,2,190,166
101,211,14,769,304
102,230,2,281,190
103,250,18,483,210
104,629,8,623,17
105,74,17,791,337
106,328,18,894,485
107,566,16,239,135
108,630,19,415,240
109,579,19,696,454
110,888,17,275,40
111,950,10,872,340
112,185,14,93,48
113,312,6,353,96
114,39,19,420,86
115,91,3,997,191
116,929,15,911,295
117,651,8,513,499
118,616,5,401,203
119,151,9,532,456
120,184,12,492,447
121,871,12,406,276
122,293,18,423,64
123,245,0,284,215
124,848,2,722,691
125,726,13,720,255
126,778,4,823,552
127,752,1,90,10
128,653,12,832,537
129,275,3,604,294
130,256,14,653,614
131,482,0,255,186
132,1,19,541,359
133,121,4,736,638
134,314,6,745,192
135,949,13,407,142
136,6,12,534,350
137,129,8,388,244
138,930,4,441,327
139,893,5,778,476
140,310,12,946,832
141,759,3,446,224
142,156,13,275,119
143,763,1,143,25
144,613,1,568,558
145,628,6,829,345
146,513,16,471,344
147,371,13,515,266
148,149,11,567,483
149,124,1,766,58
150,779,3,210,188
151,590,6,757,82
152,560,15,564,346
153,9,13,329,154
154,71,10,1027,130
155,279,3,228,1
156,800,4,335,251
157,133,11,723,306
158,885,17,713,473
159,921,15,582,356
160,153,6,437,399
161,459,10,933,476
162,561,10,513,245
163,517,0,490,319
164,836,1,494,133
165,421,11,914,206
166,917,7,212,100
167,904,12,270,257
168,853,1,871,695
169,78,0,284,265
170,187,7,342,73
171,562,11,912,609
172,989,4,112,42
173,961,19,415,191
174,654,5,599,120
175,791,5,312,110
176,16,18,622,596
177,599,7,699,516
178,745,6,741,264
179,122,8,123,103
180,879,2,345,130
181,812,3,422,189
182,349,6,54,25
183,99,7,585,558
184,294,11,543,366
