1,861,2,921,587
2,24,10,1018,434
3,238,9,871,578
4,446,2,285,98
5,630,15,630,488
6,968,19,419,10
7,366,16,764,159
8,978,3,575,307
9,548,12,283,32
10,480,12,280,268
11,379,4,286,236
12,594,3,134,55
13,367,9,392,320
14,153,8,377,295
15,71,9,105,75
16,809,3,455,16
17,228,3,306,223
18,207,3,429,241
19,710,7,997,91
20,339,3,1034,607
21,35,14,928,391
22,20,16,673,520
23,546,10,768,595
24,632,15,540,366
25,57,19,256,76
26,499,5,419,60
27,204,11,553,91
28,188,9,325,272
29,487,19,529,231
30,221,19,108,32
31,392,11,582,469
32,178,17,59,5
33,352,5,946,491
34,342,8,176,150
35,0,6,86,10
36,851,18,100,20
37,750,7,776,702
38,96,3,919,727
39,71,8,783,510
40,50,7,95,70
41,964,0,131,125
42,102,9,703,541
43,855,6,679,356
44,474,6,58,34
45,620,2,745,11
46,737,18,479,250
47,891,18,638,318
48,933,2,963,584
49,722,0,1032,51
50,597,0,309,22
51,788,6,305,296
52,158,5,274,118
53,158,8,655,469
54,68,13,263,108
55,606,11,808,244
56,264,17,781,540
57,557,6,981,183
58,872,12,412,279
59,788,11,168,131
60,548,19,666,246
61,263,6,375,198
62,820,0,427,123
63,495,2,713,46
64,557,6,920,877
65,625,13,1005,101
66,659,6,353,313
67,770,15,208,11
68,454,11,902,422
69,156,19,141,11
70,639,15,887,148
71,15,16,100,76
72,609,7,1009,254
73,667,13,541,519
74,290,7,249,163
75,930,9,716,453
76,393,14,528,506
77,288,3,708,599
78,615,5,175,152
79,20,19,454,26
80,464,9,410,116
81,398,18,377,263
82,657,12,439,424
83,497,17,520,45
84,265,12,789,578
85,456,3,313,300
86,657,0,927,816
87,666,6,66,9
88,918,12,360,89
89,383,13,724,463
90,99,12,743,585
91,266,12,930,672
92,890,5,658,646
93,342,5,896,570
94,289,6,852,457
95,571,13,541,115
96,479,16,880,507
97,769,13,523,353
98,214,1,845,358
99,833,9,1020,838
100,39,8,610,494
101,209,8,1004,76
102,580,8,552,399
103,166,17,315,304
104,398,0,581,197
105,784,10,634,571
106,533,13,837,436
107,275,16,427,396
108,678,11,449,373
109,882,1,258,170
110,316,9,201,121
111,148,4,368,122
112,105,1,67,58
113,521,17,740,45
114,715,6,412,211
115,380,6,146,32
116,289,4,451,271
117,375,2,382,40
118,789,2,826,735
119,787,5,727,416
120,762,19,470,188
121,239,4,310,130
122,613,0,876,647
123,878,9,542,455
124,878,0,740,313
125,100,6,611,85
126,885,4,911,25
127,463,9,1037,192
128,527,6,522,416
129,719,2,860,78
130,368,17,155,122
131,455,19,291,271
132,591,10,280,177
133,524,5,262,4
134,239,1,501,462
135,323,10,269,204
136,634,9,284,87
137,260,8,273,146
138,150,19,500,440
139,107,8,492,1
140,778,16,620,29
141,75,19,563,65
142,831,13,262,7
143,667,19,925,798
144,592,17,943,640
145,899,8,778,176
146,700,3,963,115
147,701,2,702,466
148,961,12,1027,19
149,726,1,925,453
150,56,2,408,63
151,796,12,950,938
152,389,19,862,399
153,919,0,979,503
154,510,5,916,585
155,577,11,908,42
156,489,3,192,122
157,528,10,553,214
158,48,14,278,272
159,697,13,743,536
160,453,4,575,350
161,468,7,895,567
162,152,9,219,52
163,420,10,892,365
164,678,0,569,377
165,181,3,251,175
166,249,10,780,392
167,382,11,162,17
168,852,11,205,55
169,935,14,651,16
170,198,14,973,533
171,281,0,880,717
172,52,13,738,404
173,906,6,622,105
174,352,18,142,17
175,528,9,332,243
176,22,18,133,2
177,19,15,578,460
178,635,5,85,0
179,821,16,364,237
180,839,16,589,466
181,643,13,63,31
182,193,10,760,203
183,650,16,752,436
184,551,7,665,29
185,564,13,561,181
